T,OTU,Replicate,r,K,O2_0,T_end_min,keep,has_curvature,delta_aicc_curv,fit_valid
26,9,R2,0.0069582922070585,0.0030496074728482677,10.605480918511999,363.24,TRUE,TRUE,878.2821589952141,TRUE
26,9,R3,0.00741667401620662,0.00265838413577253,10.293917598314554,370.27,TRUE,TRUE,767.1926616302211,TRUE
26,9,R4,0.007155317436631676,0.0026863998463252086,10.637714796094121,356.22,TRUE,TRUE,718.9605610232397,TRUE
26,9,R5,0.00649772441648745,0.003271978930316943,10.401310460758252,317.1,TRUE,TRUE,643.4756821082036,TRUE
26,10,R1,0.00704532317359925,0.0024857827015165434,9.479653579737493,383.22,TRUE,TRUE,1142.7843828967652,TRUE
26,10,R2,0.0069501525393040366,0.0022909709046633115,10.285619022612847,388.22,TRUE,TRUE,1628.304216478,TRUE
26,10,R3,0.0074980477492564415,0.001898037035524574,9.885278078133972,396.25,TRUE,TRUE,1807.3996798805472,TRUE
26,10,R4,0.007636782744344815,0.002225178381491344,9.496708235080984,311.99,TRUE,TRUE,1165.188903009621,TRUE
26,10,R5,0.00756210137118313,0.0021919293294289867,9.817659626706936,393.23,TRUE,TRUE,1147.680188277583,TRUE
26,11,R1,0.007741443739224524,0.0023255508134022627,10.118325093528028,361.15999999999997,TRUE,TRUE,1286.1895488333575,TRUE
26,11,R2,0.008073166334752633,0.0023442072810621194,9.787829035926427,328.03,TRUE,TRUE,1247.42101637121,TRUE
26,11,R3,0.007993014098199285,0.0023856643850489285,9.391224374993241,305.96999999999997,TRUE,TRUE,1454.9784875020407,TRUE
26,11,R4,0.007905595621414671,0.0020809249421414157,9.83364927303744,350.14,TRUE,TRUE,1621.1542379812402,TRUE
26,11,R5,0.007083093868872508,0.0033288153246734506,9.608041132261588,383.2,TRUE,TRUE,1099.5998348860344,TRUE
26,12,R1,0.00768026951782325,0.0034837815651797928,10.468427598630221,325.07,TRUE,TRUE,836.9297009937635,TRUE
26,12,R2,0.008706863650943732,0.0029307116400502198,10.377140929114725,289.94,TRUE,TRUE,892.8533603873365,TRUE
26,12,R3,0.006946650083064086,0.005066732028708061,9.339449920300948,301.95,TRUE,TRUE,684.2501762071184,TRUE
26,12,R4,0.008170549756690026,0.0033527278591957282,9.770951241543866,293.94,TRUE,TRUE,1022.1921079046533,TRUE
26,12,R5,0.00762082354115688,0.0034615857882342883,10.282410073144193,357.10999999999996,TRUE,TRUE,1051.9753833175462,TRUE
26,13,R1,0.004763671923340294,6.634818297670022e-4,10.986460471875278,363.32,TRUE,TRUE,588.1710438046489,TRUE
26,13,R2,0.004392501650456086,5.632585326119469e-4,11.453310481416102,391.4,TRUE,TRUE,705.9660728762587,TRUE
26,13,R3,0.004212404712210853,6.776202262403792e-4,9.332776320696103,677.51,TRUE,TRUE,1650.8905731119194,TRUE
26,13,R4,0.005815834468670496,4.061240813024075e-4,10.54343362277349,388.4,TRUE,TRUE,841.4542908675694,TRUE
26,13,R5,0.005289873498297405,6.209853760444072e-4,10.182942993208322,416.47,TRUE,TRUE,1176.7350205229995,TRUE
26,14,R1,0.0054549496144885214,6.95456569460497e-4,10.524027598310727,359.28999999999996,TRUE,TRUE,736.9860086609162,TRUE
26,14,R2,0.0016286937112997308,0.0010297683333151827,10.042364723477855,352.29999999999995,TRUE,TRUE,17.22200925458901,TRUE
26,14,R3,0.007984904223187582,2.2747097466316915e-4,10.81728893087631,346.28,TRUE,TRUE,683.8153426681324,TRUE
26,14,R4,0.008555513009927102,1.9044616753877892e-4,10.82822235811105,312.13000000000005,TRUE,TRUE,410.6295607036809,TRUE
26,14,R5,0.00551016971793351,4.125886384143724e-4,10.343853157775012,302.11,TRUE,TRUE,280.5230838137959,TRUE
26,15,R1,0.006116379133474172,4.64506944402973e-4,11.453824874783074,311.16999999999996,TRUE,TRUE,359.6341752154203,TRUE
26,15,R2,0.005299302451147736,4.644681441384113e-4,11.198115503978448,288.06,TRUE,TRUE,261.8691107181585,TRUE
26,15,R3,0.008014525284538675,5.720895091009216e-4,10.905317447375737,328.22,TRUE,TRUE,809.0261939345492,TRUE
26,15,R4,0.004481907882314939,6.230072754537007e-4,10.440548005718,315.18,TRUE,TRUE,330.14646145026563,TRUE
26,15,R5,0.003074669351729088,7.830350449842474e-4,10.403450354780809,326.21,TRUE,TRUE,213.13413206864425,TRUE
26,16,R1,0.006876844752508762,0.005738467284649759,10.289789262357875,234.67999999999998,TRUE,TRUE,495.5411251438063,TRUE
26,16,R2,0.007438420607075621,0.00438185817959395,10.322811878054987,302.90000000000003,TRUE,TRUE,1060.1837770251343,TRUE
26,16,R3,0.007975789172778263,0.0037008122247246165,9.59237491173602,334.98,TRUE,TRUE,1725.6019410027527,TRUE
26,16,R4,0.007267861563844594,0.004473484398630279,10.757918322908106,338.98,TRUE,TRUE,1507.1630803572132,TRUE
26,16,R5,0.008029963351311543,0.005163698531155088,10.15236013397847,269.79999999999995,TRUE,TRUE,767.4201748280617,TRUE
26,17,R1,0.00845887169877273,0.0030638169973550198,10.346032342710414,351.02000000000004,TRUE,TRUE,1126.2682310377747,TRUE
26,17,R2,0.00948782515992404,0.002630203979217589,11.029120624265744,298.86,TRUE,TRUE,1192.076468153969,TRUE
26,17,R3,0.009125874148377924,0.00249783708667766,10.125756146873345,303.88,TRUE,TRUE,1579.5007143233559,TRUE
26,17,R4,0.008802141234284301,0.0032273947469214524,10.344294835999525,336.96999999999997,TRUE,TRUE,1445.5179929900532,TRUE
26,17,R5,0.008962296457314627,0.0029478351182428363,10.444684825489837,306.88,TRUE,TRUE,1156.424713722404,TRUE
26,18,R1,0.008817005334314773,0.0015922451531465692,10.475963655301927,333.96999999999997,TRUE,TRUE,998.1337115761062,TRUE
26,18,R2,0.00743085721301037,0.00204883342579373,10.872554103917468,372.08,TRUE,TRUE,1235.5345221466087,TRUE
26,18,R3,0.007685036091984291,0.0018705806562054291,10.455378349644647,348,TRUE,TRUE,1293.9426338394408,TRUE
26,18,R4,0.007348858806902082,0.0023531911488672117,10.643244620353276,376.08000000000004,TRUE,TRUE,925.7380176812368,TRUE
26,18,R5,0.0077186153960242115,0.002017885073388092,11.142663602619818,367.07,TRUE,TRUE,1043.1129378718977,TRUE
28,1,R1,0.009582853872445918,0.0036581699170810593,10.22941429171295,275.84999999999997,TRUE,TRUE,1160.4373628117655,TRUE
28,1,R2,0.009394531910600796,0.0029370649074826984,9.263465043002167,285.87,TRUE,TRUE,1569.373258296656,TRUE
28,1,R3,0.010734663861652323,0.0037069099972355775,10.290436976653258,250.73000000000002,TRUE,TRUE,1238.5004284552035,TRUE
28,1,R4,0.010092084526644833,0.0035481996034710224,9.998946980065321,248.75,TRUE,TRUE,1212.9428626031277,TRUE
28,1,R5,0.009542497469496656,0.003652440920137954,9.666903983086629,256.79,TRUE,TRUE,794.3027922781132,TRUE
28,2,R1,0.010267685931484536,0.004159951121721377,9.686053687100314,276.84999999999997,TRUE,TRUE,1837.781258930599,TRUE
28,2,R2,0.014017419921355953,0.0033394858426968113,9.609257660579704,180.62,TRUE,TRUE,397.27783708871914,TRUE
28,2,R3,0.010837617288294776,0.004657674933577064,10.280558840291249,214.66,TRUE,TRUE,825.9716053534455,TRUE
28,2,R4,0.004929208544513254,0.012426900303543272,10.267704620313044,263.81,TRUE,TRUE,330.4835594812694,TRUE
28,2,R5,0.008737394596813641,0.006315665386169216,9.888426327910906,228.71999999999997,TRUE,TRUE,613.0237863641053,TRUE
28,3,R1,0.010740787843828025,0.0028748957087465815,9.60578426918754,259.8,TRUE,TRUE,1502.1833583043388,TRUE
28,3,R2,0.00825561437795949,0.004110292157246751,10.553492136836828,309.90999999999997,TRUE,TRUE,1993.603721017331,TRUE
28,3,R3,0.008822271296252989,0.002561247335859117,9.06319278548092,291.88,TRUE,TRUE,1862.1364890799314,TRUE
28,3,R4,0.009859694490866483,0.004179492707792031,10.331629933838082,299.87,TRUE,TRUE,1928.946918114036,TRUE
28,3,R5,0.008965089081815578,0.0026214078570171093,8.687799652932119,283.87,TRUE,TRUE,1187.3463305192436,TRUE
28,4,R1,0.007084156779483222,0.0033503111744871902,10.885937414545063,366.17999999999995,TRUE,TRUE,1808.7874783635505,TRUE
28,4,R2,0.006766910323485373,0.0029779941558199007,8.818875422232377,356.15,TRUE,TRUE,2536.097561689305,TRUE
28,4,R3,0.007068496295122132,0.003937588489295415,10.113475405933345,388.23,TRUE,TRUE,1621.652413927255,TRUE
28,4,R4,0.008398920439019903,0.0036086976381209173,10.533184940946391,302.96999999999997,TRUE,TRUE,1307.9415518430906,TRUE
28,4,R5,0.006752750226505464,0.003548240064110521,10.239259088830204,354.15000000000003,TRUE,TRUE,1554.5315042590387,TRUE
28,5,R1,0.0064574666740552155,0.0033721497638524406,10.702464858979846,307,TRUE,TRUE,1521.628128958684,TRUE
28,5,R2,0.0057548553315875705,0.004129720045823737,9.820874851140253,356.13,TRUE,TRUE,1617.9147334378586,TRUE
28,5,R3,0.00839744532545877,0.0031644060466971555,10.330483125798331,292.93,TRUE,TRUE,1269.7921077973076,TRUE
28,5,R4,0.007000904429126447,0.0033162000638166165,9.470207359817008,369.19,TRUE,TRUE,1039.2801852249115,TRUE
28,5,R5,0.005232983578530503,0.00405363344439904,10.129805823226098,378.21,TRUE,TRUE,1910.5907831470004,TRUE
28,6,R1,0.004731866739845238,0.0036217120082442725,10.312752106096179,425.37,TRUE,TRUE,2521.801180947149,TRUE
28,6,R2,0.005259184379411004,0.0035526046602872693,9.9355339268135,416.33000000000004,TRUE,TRUE,2383.772571472507,TRUE
28,6,R3,0.0047630302903420305,0.0033494108150644787,9.618467199681623,421.37,TRUE,TRUE,2257.332069936988,TRUE
28,6,R4,0.003985209101735784,0.004184453024597643,9.822414897089521,423.37,TRUE,TRUE,1680.578172615619,TRUE
28,6,R5,0.0046500575141749136,0.003210254815805616,9.000319043711254,399.28000000000003,TRUE,TRUE,2136.023484132409,TRUE
28,7,R1,0.008235787187130968,0.004027198613615441,9.758511252760206,332.09,TRUE,TRUE,2321.431946929464,TRUE
28,7,R2,0.007992692023141939,0.003431920670525175,9.868801904430484,350.1,TRUE,TRUE,2377.976951481635,TRUE
28,7,R3,0.0083758646236695,0.003956014258461956,10.405697355538395,311.03999999999996,TRUE,TRUE,1835.8989839207425,TRUE
28,7,R4,0.008354491483811202,0.0035834573558432064,10.347403201645438,322.05,TRUE,TRUE,1657.806622469821,TRUE
28,7,R5,0.008975883013497539,0.0020500932834798253,8.772687298194029,333.1,TRUE,TRUE,2122.700245770128,TRUE
28,8,R1,0.00932808575080934,0.0037837700401853387,11.676715935747472,264.87,TRUE,TRUE,1294.9149541082797,TRUE
28,8,R2,0.009418540285486787,0.0032075869372027244,10.583298100224903,294.96000000000004,TRUE,TRUE,1683.8309253812067,TRUE
28,8,R3,0.008325923029752649,0.0045244358304262315,10.306385049917717,302.98,TRUE,TRUE,1369.6474965926495,TRUE
28,8,R4,0.010573604293113567,0.0035090329920275587,10.67230939274254,244.85,TRUE,TRUE,1509.6830080348157,TRUE
28,8,R5,0.010009859284770516,0.0019051260129170687,8.657231506293094,287.95,TRUE,TRUE,1591.508301641357,TRUE
28,9,R1,0.007814588253613064,0.0036644082793050262,10.247487109309377,288.96,TRUE,TRUE,1433.4759993882103,TRUE
28,9,R2,0.008826584880736978,0.002514877267814125,10.741381095484266,331.12,TRUE,TRUE,1155.1254343421815,TRUE
28,9,R3,0.008513644747136928,0.004309775138811944,10.353645423183558,279.93,TRUE,TRUE,1496.577447579163,TRUE
28,9,R4,0.009416076734439562,0.0030160657190095135,10.040299485531651,298.98,TRUE,TRUE,1343.3477343872169,TRUE
28,9,R5,0.010218476228727355,0.0026561216527467174,10.46725189014662,253.81,TRUE,TRUE,1511.2895017846288,TRUE
28,10,R1,0.008705301107710384,0.003360255107522938,10.008620385931463,304.99,TRUE,TRUE,1928.3119548466898,TRUE
28,10,R2,0.008236187951202683,0.003002662389570486,10.26675760732918,302.96000000000004,TRUE,TRUE,1338.4517710784419,TRUE
28,10,R3,0.008575039560517972,0.0026844258336445226,9.650193137896801,286.92,TRUE,TRUE,1743.945867651817,TRUE
28,10,R4,0.006992975371738845,0.004723381620238156,10.24616733760279,308.96999999999997,TRUE,TRUE,1594.0370180464865,TRUE
28,10,R5,0.008817295001400983,0.002783225232949785,10.379386063274081,320.03000000000003,TRUE,TRUE,1964.8019941098992,TRUE
28,11,R1,0.01069654328242048,0.001896416321172315,10.823439303952066,273.85,TRUE,TRUE,1409.2743729415174,TRUE
28,11,R2,0.009377912194428299,0.0025604704006600846,10.731185666050688,299.96000000000004,TRUE,TRUE,2009.3322817974215,TRUE
28,11,R3,0.010224376073154805,0.0029352304825816127,10.259868063467035,267.83000000000004,TRUE,TRUE,1599.699701626167,TRUE
28,11,R4,0.013552646358228193,0.002887566938937609,10.745369554072758,251.75,TRUE,TRUE,1260.5876276001452,TRUE
28,11,R5,0.010641001866640047,0.0027426258846772814,10.389606220016546,269.85,TRUE,TRUE,1287.9013493520306,TRUE
28,12,R1,0.01125848878317499,0.002432530845632083,10.65136920843989,252.8,TRUE,TRUE,1444.066464196821,TRUE
28,12,R2,0.008481263918261352,0.002421243337995426,9.44566264295391,329.07,TRUE,TRUE,1944.9747211262902,TRUE
28,12,R3,0.010514948407099246,0.0035253712795587674,10.718992481276594,270.83,TRUE,TRUE,1435.2444970078768,TRUE
28,12,R4,0.008271991785280958,0.004247949362871782,10.47097445754139,288.92,TRUE,TRUE,1248.0406136606605,TRUE
28,12,R5,0.008842239687760474,0.00388507229019516,10.243135381110333,312.02000000000004,TRUE,TRUE,1611.8684327757105,TRUE
28,13,R1,0.004810593114180698,6.817881478964865e-4,9.534594176993059,603.15,TRUE,TRUE,1059.7048870466765,TRUE
28,13,R2,0.005241376542749651,9.979088935328129e-4,12.24979132430257,317.12,TRUE,TRUE,910.8344075066552,TRUE
28,13,R3,0.006565186929590677,6.421948848879557e-4,10.918036700238204,318.13,TRUE,TRUE,932.3754762891137,TRUE
28,13,R4,0.007265740451908807,7.491518978319729e-4,10.679132029991942,300.05000000000007,TRUE,TRUE,1023.4889429068583,TRUE
28,13,R5,0.007748701688550563,7.649835647489903e-4,11.169065773231663,308.08000000000004,TRUE,TRUE,1001.3823474208075,TRUE
28,14,R1,0.005469227116390574,7.018398368811355e-4,11.25169408373875,343.21999999999997,TRUE,TRUE,972.3147689908142,TRUE
28,14,R2,0.004973123706758904,4.061466133420779e-4,10.57338495592608,304.05999999999995,TRUE,TRUE,382.5872757094112,TRUE
28,14,R3,0.00659279436447973,5.128092412167271e-4,11.317206387270772,345.22,TRUE,TRUE,1033.1388490028019,TRUE
28,14,R4,0.008772554775547139,3.6800416098122163e-4,11.337128299232665,363.28,TRUE,TRUE,1442.5073399669632,TRUE
28,14,R5,0.006693674035134091,5.174852300512331e-4,11.590355525382984,309.08,TRUE,TRUE,610.4335620495176,TRUE
28,15,R1,0.0050472243578183786,7.259907435349563e-4,11.600000009674183,224.79,TRUE,TRUE,143.279850988225,TRUE
28,15,R3,0.009154815012569473,7.08505556537379e-4,11.180570573196341,299.04999999999995,TRUE,TRUE,1153.2966328353832,TRUE
28,15,R4,0.005300013541667336,0.0012850524239408495,11.375920021518402,297.03000000000003,TRUE,TRUE,630.1796889677896,TRUE
28,15,R5,0.008869563045114123,3.7021272118443175e-4,11.282379975190619,254.90000000000003,TRUE,TRUE,550.6834906781039,TRUE
28,16,R1,0.0073472339278830845,0.006858487034188131,10.772545040407561,282.75,TRUE,TRUE,1393.9290020565377,TRUE
28,16,R2,0.009661124014696335,0.0057525602534222895,11.00710628914075,240.65000000000003,TRUE,TRUE,996.612788630932,TRUE
28,16,R3,0.010232365400573725,0.0041298734183676114,10.776979707651154,263.7,TRUE,TRUE,952.1469278045428,TRUE
28,16,R4,0.008661583100676239,0.004186594422565948,11.022863774599566,316.83,TRUE,TRUE,1847.8717262989671,TRUE
28,16,R5,0.007528736487673188,0.005965370027259396,10.368092122384041,272.73,TRUE,TRUE,1533.688497047122,TRUE
28,17,R1,0.011142511332600443,0.004907121804518315,10.585436657205879,233.62,TRUE,TRUE,1433.2482796141212,TRUE
28,17,R2,0.010353063387923576,0.004589342327496204,10.868993820887859,263.71999999999997,TRUE,TRUE,1516.0273877521176,TRUE
28,17,R3,0.01038531821319331,0.004196946056033042,10.791756509247787,256.69,TRUE,TRUE,1753.8395923184441,TRUE
28,17,R4,0.008846826247762441,0.005221505488381753,11.403413386379373,220.57999999999998,TRUE,TRUE,985.8395283159556,TRUE
28,17,R5,0.007348775189265002,0.004282724079276366,9.87140525052123,293.77,TRUE,TRUE,1296.3057209092844,TRUE
28,18,R1,0.021101446182695088,0.002233103858676335,10.42639406863668,164.43,TRUE,TRUE,1083.0431724454186,TRUE
28,18,R2,0.008932801435072434,0.00536169929326184,11.16958559694988,274.72999999999996,TRUE,TRUE,1242.330982393338,TRUE
28,18,R3,0.009088471979371132,0.0069579975567280435,10.9979068996348,258.68,TRUE,TRUE,894.724960918139,TRUE
28,18,R4,0.011924284189095895,0.003744944821909244,10.485535008086329,198.51999999999998,TRUE,TRUE,570.3410324383655,TRUE
28,18,R5,0.010063157246110514,0.005807745863616033,11.140424228671158,252.68,TRUE,TRUE,804.0032801940649,TRUE
30,1,R1,0.01273362418202801,0.003789747662373194,8.313862960007539,219.63,TRUE,TRUE,1151.9727409092802,TRUE
30,1,R2,0.01063607620879653,0.006100622520037324,8.19981848961622,199.55999999999997,TRUE,TRUE,934.0197768332707,TRUE
30,1,R3,0.010052622925954477,0.008634493062430991,8.472416910008727,160.5,TRUE,TRUE,683.0870883656829,TRUE
30,1,R4,0.010304275679181287,0.005973094867581132,8.35021989176702,166.55,TRUE,TRUE,706.1950877909684,TRUE
30,1,R5,0.0100719699043937,0.0075868388432770665,8.434862129161704,203.58,TRUE,TRUE,914.9901376780513,TRUE
30,2,R1,0.012814942553198722,0.004080760799521798,8.679696517563972,211.60000000000002,TRUE,TRUE,927.7103088053773,TRUE
30,2,R2,0.009083251852658054,0.008902978308144597,9.069218156281577,170.51,TRUE,TRUE,642.1797226650048,TRUE
30,2,R3,0.0083802459345766675,0.009159209094643161,8.401020415239023,209.6,TRUE,TRUE,531.8489830570095,TRUE
30,2,R4,0.012294553506203612,0.010472736865016404,8.95028602991754,150.5,TRUE,TRUE,517.9605097173066,TRUE
30,2,R5,0.011302779806317166,0.008671686290019317,9.071975212586132,192.55,TRUE,TRUE,975.260048576585,TRUE
30,3,R1,0.009185351383946381,0.004558365877030854,8.280769014258714,228.67000000000002,TRUE,TRUE,835.837771801163,TRUE
30,3,R2,0.010943756341123304,0.005099180921800451,9.25619834785755,227.67999999999998,TRUE,TRUE,1152.9329001003564,TRUE
30,3,R3,0.011066111137636317,0.005567652358223568,8.169664243155268,208.63000000000002,TRUE,TRUE,633.826077319359,TRUE
30,3,R4,0.010419256864926561,0.0061371287752226816,8.391452822010237,227.66,TRUE,TRUE,717.167497365072,TRUE
30,3,R5,0.008437650084229142,0.006757789351626827,8.248757888781544,231.67000000000002,TRUE,TRUE,826.6004826082238,TRUE
30,4,R1,0.009289680483494081,0.0035134168048580024,9.079274237737744,258.87,TRUE,TRUE,1536.9049557616254,TRUE
30,4,R2,0.004747360129791342,0.011270600167389927,10.260650786556203,275.92999999999995,TRUE,TRUE,553.3397439384734,TRUE
30,4,R3,0.00856038216244984,0.003716572135853852,8.804188111221169,319.07,TRUE,TRUE,1238.7888103559335,TRUE
30,4,R4,0.009902659312996968,0.0071370454189998355,9.261708534874925,218.73000000000002,TRUE,TRUE,1069.9110953612553,TRUE
30,4,R5,0.005239098367055615,0.010855226631693428,9.687145409818472,226.75,TRUE,TRUE,422.63754448531256,TRUE
30,5,R1,0.006919370260926623,0.0041699116819642204,9.308111941966574,332.1,TRUE,TRUE,1944.0886140782302,TRUE
30,5,R2,0.008615176846901797,0.005717872285420165,8.881580268766648,251.85000000000002,TRUE,TRUE,1411.6292443275681,TRUE
30,5,R3,0.00840230708070537,0.0025969069423373596,7.583386764997685,313.05,TRUE,TRUE,1052.8988636069812,TRUE
30,5,R4,0.008039770565097281,0.004848765097951592,8.9132038301097,242.82,TRUE,TRUE,1130.291505220931,TRUE
30,5,R5,0.00884629129465547,0.004473033976362655,9.286501481997107,290.99,TRUE,TRUE,848.3092731362772,TRUE
30,6,R1,0.0064980573122421035,0.0035232615531779607,8.803576538847826,379.32,TRUE,TRUE,1792.3917117457108,TRUE
30,6,R2,0.007127818132497435,0.0035354568861307055,9.495110280322956,293.98,TRUE,TRUE,1352.9208320900107,TRUE
30,6,R3,0.0057247215938933445,0.005063614534263995,8.917807999469682,303,TRUE,TRUE,516.3369572589221,TRUE
30,6,R4,0.005162219976035497,0.005555838621336378,8.566980216308945,284.95,TRUE,TRUE,749.1354760249305,TRUE
30,6,R5,0.005575531571463781,0.0033300926039184723,8.060735305007473,359.21,TRUE,TRUE,1524.4891353460594,TRUE
30,7,R1,0.010824599794020118,0.004457226315523352,9.340957191095848,246.80999999999997,TRUE,TRUE,1101.1014280774612,TRUE
30,7,R2,0.013653789895321771,0.002651664831107914,9.658556987364907,204.64,TRUE,TRUE,1022.7629303614508,TRUE
30,7,R3,0.012047006718807178,0.00360700547562945,9.544371847175638,223.71,TRUE,TRUE,1013.2601167102453,TRUE
30,7,R4,0.012099727344710747,0.004879566796858976,9.401887943181672,176.52999999999997,TRUE,TRUE,922.2389790639338,TRUE
30,7,R5,0.010787545686882357,0.005845140238035989,9.937560962057317,226.73000000000002,TRUE,TRUE,1389.766047638966,TRUE
30,8,R1,0.010820567166799718,0.004039810619049634,9.80211368302269,262.88,TRUE,TRUE,1286.7524499771753,TRUE
30,8,R2,0.012324149725577053,0.0029657536225366856,9.573992271009633,211.68,TRUE,TRUE,1437.064213155328,TRUE
30,8,R3,0.012663990782951735,0.0033581355212701515,9.221563206771192,220.73000000000002,TRUE,TRUE,1323.8777974546103,TRUE
30,8,R4,0.010309323288565491,0.0025836123550720645,8.094442587757236,252.82999999999998,TRUE,TRUE,1135.6235182407318,TRUE
30,8,R5,0.012125897343794392,0.0045242979245063665,8.826746048969458,242.84,TRUE,TRUE,1421.7236781604956,TRUE
30,9,R1,0.009363129275156893,0.004804462239834167,9.59613493526802,279.98,TRUE,TRUE,1496.775904855675,TRUE
30,9,R2,0.011483222752172976,0.0031060236394680313,9.700199492658255,255.86,TRUE,TRUE,1865.590837066204,TRUE
30,9,R3,0.011089266447062712,0.003145834094851938,9.081559545320802,227.74999999999997,TRUE,TRUE,1552.7634738208335,TRUE
30,9,R4,0.011655615718782849,0.0034081197060410002,9.033842809584332,230.76999999999998,TRUE,TRUE,1604.3376470837081,TRUE
30,9,R5,0.01184354535644564,0.004295355613823421,9.509252615945867,221.73000000000002,TRUE,TRUE,1276.3888279150958,TRUE
30,10,R1,0.010154498741776881,0.003519046040420696,9.077224155992846,273.88,TRUE,TRUE,1672.2648344531306,TRUE
30,10,R2,0.010619001102510461,0.0033330629199886594,8.755150027384373,231.74,TRUE,TRUE,888.2579633272593,TRUE
30,10,R3,0.01278997857231518,0.002225510758743824,7.994900534395325,204.63000000000002,TRUE,TRUE,1164.6491272555095,TRUE
30,10,R4,0.011106390283325307,0.00331651200994493,8.94250403831834,230.74,TRUE,TRUE,1184.820053513723,TRUE
30,10,R5,0.01099720029704907,0.004339439058257228,8.845008657042923,245.78,TRUE,TRUE,735.9331016636391,TRUE
30,11,R1,0.01000855117597998,0.004393625989159933,9.083543962555924,256.82,TRUE,TRUE,1320.4088956032856,TRUE
30,11,R2,0.01117810202829572,0.003488453248150416,8.594368570220746,248.76999999999998,TRUE,TRUE,1576.3847133615243,TRUE
30,11,R3,0.0118245831363417,0.0031848975190155006,8.664642159831043,241.75,TRUE,TRUE,1674.0089624514349,TRUE
30,11,R4,0.012147016739009054,0.003074740454279995,8.311170310931649,234.73000000000002,TRUE,TRUE,1526.6994501175052,TRUE
30,11,R5,0.012365984398334126,0.0032410159691568735,8.514085912226966,223.70000000000005,TRUE,TRUE,1223.551124787021,TRUE
30,12,R1,0.011901161513983252,0.004636986734897674,8.741196461868862,228.73,TRUE,TRUE,942.8498818573373,TRUE
30,12,R2,0.014164267224791673,0.0032130024047931816,8.811009693281845,185.57,TRUE,TRUE,1046.0373453403595,TRUE
30,12,R3,0.01147339072326219,0.004443759327819311,8.819420271115929,204.6,TRUE,TRUE,1106.7972220346853,TRUE
30,12,R4,0.01354884274062224,0.0034348807546275843,9.036275657270064,185.55,TRUE,TRUE,1126.5441609551667,TRUE
30,12,R5,0.011480273137787746,0.004557634673989055,8.769182956365366,185.54999999999995,TRUE,TRUE,892.2839392361785,TRUE
30,13,R1,0.007919960466408417,8.386030289081648e-4,9.981642500857786,245.87000000000003,TRUE,TRUE,721.5418191343476,TRUE
30,13,R2,0.008945200712855443,7.021036485825014e-4,9.928545769937806,277.02,TRUE,TRUE,986.135584174481,TRUE
30,13,R3,0.007615561633704781,0.0010455188147308137,9.682309543192487,254.94,TRUE,TRUE,787.7589649676504,TRUE
30,13,R4,0.007243677389404754,8.984333969260884e-4,9.220032167839218,254.90000000000003,TRUE,TRUE,725.5968779195507,TRUE
30,13,R5,0.006946584591610102,9.800802766717527e-4,9.792953722098412,284.04,TRUE,TRUE,968.0735200028735,TRUE
30,14,R1,0.009699419166245272,5.218961315296746e-4,10.409133199421767,230.92000000000002,TRUE,TRUE,544.334654665746,TRUE
30,14,R2,0.005725568688928071,7.843598528655462e-4,9.364913579329883,194.67000000000002,TRUE,TRUE,211.14412669191097,TRUE
30,14,R3,0.0026840578248274512,0.0016516005785521617,9.89891543154578,239.82000000000002,TRUE,TRUE,166.38875195603737,TRUE
30,14,R4,0.0018190805620374908,0.0014512099277156636,8.350747826371894,273.95000000000005,TRUE,FALSE,162.48898528146947,TRUE
30,14,R5,0.010513036499942372,4.6573977083144556e-4,9.862220824079714,248.87999999999997,TRUE,TRUE,797.4419015440142,TRUE
30,15,R1,0.008930874658876516,6.739760949699873e-4,9.48044192353258,188.65000000000003,TRUE,TRUE,312.15002297765227,TRUE
30,15,R2,0.00856463898256252,7.613535270498029e-4,10.819862867218324,169.59,TRUE,TRUE,189.26984190531834,TRUE
30,15,R3,0.008371599276571865,6.520704996492564e-4,9.648293627386954,200.68000000000004,TRUE,TRUE,299.9795130132047,TRUE
30,15,R4,0.01023580530469515,4.32531770033156e-4,9.466720453885658,212.73000000000002,TRUE,TRUE,440.4386407134134,TRUE
30,15,R5,0.00811556837894033,0.0011857830810994665,9.25316065309676,207.72000000000003,TRUE,TRUE,434.07735904826905,TRUE
30,16,R1,0.007116479457489144,0.007960138517839006,8.709801427581521,244.72,TRUE,TRUE,753.0618033023428,TRUE
30,16,R2,0.008645171382715483,0.010037461538087284,9.092295412583391,205.58999999999997,TRUE,TRUE,763.1454157501923,TRUE
30,16,R3,0.00963325783793523,0.00922619930712835,8.87503104362727,182.51999999999998,TRUE,TRUE,788.1224304557045,TRUE
30,16,R4,0.00852192009390879,0.009118881195968053,8.845867703962128,220.62,TRUE,TRUE,881.5903052033436,TRUE
30,16,R5,0.015638287702113222,0.004950667680293845,9.672469832787773,187.54,TRUE,TRUE,783.7245863300399,TRUE
30,17,R1,0.00923316809117893,0.006056171733937463,8.916909696729807,249.71999999999997,TRUE,TRUE,1093.3864142254163,TRUE
30,17,R2,0.010088561528323738,0.005436553779416231,9.501961384263451,238.7,TRUE,TRUE,1340.9648564236638,TRUE
30,17,R3,0.011664544917224708,0.004418558576547504,9.297814479512324,185.51999999999998,TRUE,TRUE,822.8659117560044,TRUE
30,17,R4,0.01115162114651621,0.004131043965911864,8.741113067761768,251.73,TRUE,TRUE,1733.5904837063526,TRUE
